resource,count
ValueSet-cpg-knowledge-representation-level,1
ValueSet-cpg-casefeature-pertinence,1
ValueSet-cpg-casefeature-type,1
ValueSet-cpg-common-persona,1
ValueSet-cpg-common-proce,1
ValueSet-cpg-indicator,1
ValueSet-cpg-knowledge-capability,1
ValueSet-cpg-recommendation-directi,1
ValueSet-current-physiological-symptom,1
ValueSet-ctcae-grade-value-set,1
ValueSet-ctcae-term-value-set,1
ValueSet-current-alcohol-and-or-other-substance-use,1
ValueSet-current-alcohol-and-or-other-substance-use-choice,1
ValueSet-current-medicati,1
ValueSet-current-medications-choice,1
ValueSet-date-tetanus-toxoid-2-immunization-was-received,1
ValueSet-date-tetanus-toxoid-3-immunization-was-received,1
ValueSet-date-tetanus-toxoid-4-immunization-was-received,1
ValueSet-dna-change-type,1
ValueSet-diagnostic-test,1
ValueSet-diastolic-blood-pressure,1
ValueSet-dk-core-MunicipalityCode,1
ValueSet-dk-core-RegionalSubDivisionCode,1
ValueSet-dk-core-cpr-identifier-system,1
ValueSet-dk-marital-statu,1
ValueSet-do-you-believe-he-could-kill-you,1
ValueSet-date-tetanus-toxoid-5-immunization-was-received,1
ValueSet-document-reference-status-v,1
ValueSet-domicile-code,1
ValueSet-drug-allergies-value,1
ValueSet-drug-form-value,1
ValueSet-drug-warnings-value,1
ValueSet-edd-method-uv-ip,1
ValueSet-diagnostic-report-status-v,1
ValueSet-diagnosis-value,1
ValueSet-diagnosis-role-v,1
ValueSet-diabetes-mellitus-dm-during-pregnancy-diagnosis-choice,1
ValueSet-diabetes-mellitus-dm-during-pregnancy-diagnosi,1
ValueSet-dia-bp,1
ValueSet-dhb,1
ValueSet-dex-mimetype,1
ValueSet-devicebirthcontrolmethods-value,1
ValueSet-dental-reason-for-referral,1
ValueSet-dental-observation-code,1
ValueSet-dental-anatomy,1
ValueSet-delivery-mode-choice,1
ValueSet-delivery-mode,1
ValueSet-delivery-date,1
ValueSet-delivery-complications-choice,1
ValueSet-delivery-complicati,1
ValueSet-elixhauser-aids-v,1
ValueSet-military-service-paygrade-v,1
ValueSet-last-menstrual-period-lmp-date,1
ValueSet-referral-to-hospital,1
ValueSet-results-laboratory-observations-uv-ip,1
ValueSet-results-laboratory-blood-abo-rh-grp-gps-uv-ip,1
ValueSet-result-coded-value-pathology-gps-uv-ip,1
ValueSet-result-coded-value-laboratory-gps-uv-ip,1
ValueSet-resprate,1
ValueSet-respiratory-exam-result-choice,1
ValueSet-respiratory-exam-result,1
ValueSet-reporting-value,1
ValueSet-reported-symptoms-value,1
ValueSet-repeat-systolic-blood-pressure,1
ValueSet-repeat-diastolic-blood-pressure,1
ValueSet-referred-to-hospital,1
ValueSet-referred-by-value,1
ValueSet-referrals-made-as-part-of-first-line-support-and-care,1
ValueSet-recurrenceVS,1
ValueSet-reason-prep-for-hiv-prevention-was-not-provided-value,1
ValueSet-recently-quit-tobacco-product,1
ValueSet-reason-urine-test-not-done-choice,1
ValueSet-reason-urine-test-not-done,1
ValueSet-reason-ultrasound-scan-not-done-choice,1
ValueSet-reason-ultrasound-scan-not-done,1
ValueSet-reason-tetanus-toxoid-tt-vaccination-not-provided-value,1
ValueSet-reason-tetanus-toxoid-tt-vaccination-not-provided-choice,1
ValueSet-reason-tetanus-toxoid-tt-vaccination-not-provided,1
ValueSet-reason-tb-screening-not-done-choice,1
ValueSet-reason-tb-screening-not-done,1
ValueSet-reason-syphilis-test-not-done-choice,1
ValueSet-reason-syphilis-test-not-done,1
ValueSet-reason-referral-not-done-value,1
ValueSet-reason-referral-not-done-choice,1
ValueSet-results-laboratory-presence-absence-gps-uv-ip,1
ValueSet-results-organism-gps-uv-ip,1
ValueSet-results-pathology-observations-uv-ip,1
ValueSet-results-radiology-numobs-gps-dicom-uv-ip,1
ValueSet-safety-assessement,1
ValueSet-safety,1
ValueSet-sact-treatment-intent-code,1
ValueSet-sact-support-factor-value-code,1
ValueSet-sact-support-factor-code,1
ValueSet-sact-regimen-code,1
ValueSet-sact-plan-definition-status-code,1
ValueSet-sact-location-medication-collection-code,1
ValueSet-sact-administration-site-code,1
ValueSet-rtpbc-state-and-province-code,1
ValueSet-rtpbc-prescribable-product-code,1
ValueSet-rtpbc-pharmacy-type,1
ValueSet-rtpbc-patient-pay-type,1
ValueSet-rtpbc-event-type,1
ValueSet-rtpbc-error-code,1
ValueSet-rtpbc-country-code,1
ValueSet-rtpbc-billing-unit,1
ValueSet-rtpbc-benefit-restricti,1
ValueSet-route-of-administration-value,1
ValueSet-risk-of-pre-eclampsia,1
ValueSet-risk-of-gestational-diabetes-mellitus-gdm,1
ValueSet-rh-factor-choice,1
ValueSet-rh-factor,1
ValueSet-resultvalue-mappings-livd,1
ValueSet-resultvalue-livd,1
ValueSet-results-specimen-type-gps-uv-ip,1
ValueSet-results-specimen-collection-method-gps-uv-ip,1
ValueSet-results-radiology-txtobs-gps-dicom-loinc-uv-ip,1
ValueSet-results-radiology-observations-uv-ip,1
ValueSet-reason-referral-not-done,1
ValueSet-reason-prep-for-hiv-prevention-was-not-provided-choice,1
ValueSet-qicore-encounter-canceled-rea,1
ValueSet-reason-blood-haemoglobin-test-not-done,1
ValueSet-reason-counselling-on-malaria-prevention-was-not-conducted-choice,1
ValueSet-reason-counselling-on-malaria-prevention-was-not-conducted,1
ValueSet-reason-counselling-on-condom-use-was-not-conducted-value,1
ValueSet-reason-counselling-on-caffeine-reduction-was-not-done-value,1
ValueSet-reason-counselling-on-alcohol-substance-use-was-not-conducted-value,1
ValueSet-reason-clinical-enquiry-not-done-choice,1
ValueSet-reason-clinical-enquiry-not-done,1
ValueSet-reason-clinical-enquiry-for-intimate-partner-violence-ipv-not-done-value,1
ValueSet-reason-calcium-not-prescribed-value,1
ValueSet-reason-calcium-not-prescribed-choice,1
ValueSet-reason-calcium-not-prescribed,1
ValueSet-reason-blood-pressure-cannot-be-taken-choice,1
ValueSet-reason-blood-pressure-cannot-be-take,1
ValueSet-reason-blood-haemoglobin-test-not-done-choice,1
ValueSet-reason-aspirin-not-prescribed-value,1
ValueSet-reason-prep-for-hiv-prevention-was-not-provided,1
ValueSet-reason-aspirin-not-prescribed-choice,1
ValueSet-reason-aspirin-not-prescribed,1
ValueSet-qualitativeWoundDepthVS,1
ValueSet-qicore-servicerequest-reason-rejected,1
ValueSet-qicore-procedure-type,1
ValueSet-qicore-priority,1
ValueSet-qicore-patient-disability,1
ValueSet-qicore-observation-verificati,1
ValueSet-qicore-observation-delta,1
ValueSet-qicore-observation-body-positi,1
ValueSet-qicore-negation-rea,1
ValueSet-qicore-medication-dose-type,1
ValueSet-qicore-goal-reason-rejected,1
ValueSet-qicore-flag-category,1
ValueSet-reason-counselling-on-second-hand-smoke-was-not-conducted-value,1
ValueSet-reason-counselling-on-tobacco-cessation-was-not-conducted-value,1
ValueSet-reason-flu-vaccine-not-provided,1
ValueSet-reason-flu-vaccine-not-provided-choice,1
ValueSet-reason-no-preventative-treatment-provided-value,1
ValueSet-reason-no-preventative-treatment-provided-choice,1
ValueSet-reason-no-preventative-treatment-provided,1
ValueSet-reason-malaria-prophylaxis-not-provided-value,1
ValueSet-reason-malaria-prophylaxis-not-provided-choice,1
ValueSet-reason-iron-and-folic-acid-not-prescribed-value,1
ValueSet-reason-iron-and-folic-acid-not-prescribed-choice,1
ValueSet-reason-iron-and-folic-acid-not-prescribed,1
ValueSet-reason-ipv-first-line-support-not-done-choice,1
ValueSet-reason-ipv-first-line-support-not-done,1
ValueSet-reason-hiv-test-not-done-choice,1
ValueSet-reason-hiv-test-not-done,1
ValueSet-reason-hepatitis-c-test-not-done-choice,1
ValueSet-reason-hepatitis-c-test-not-done,1
ValueSet-reason-hepatitis-b-test-not-conducted-choice,1
ValueSet-reason-hepatitis-b-test-not-conducted,1
ValueSet-reason-hep-b-vaccination-not-provided-value,1
ValueSet-reason-hep-b-vaccination-not-provided-choice,1
ValueSet-reason-hep-b-vaccination-not-provided,1
ValueSet-reason-for-referral-value,1
ValueSet-reason-for-referral-choice,1
ValueSet-reason-for-referral,1
ValueSet-reason-for-no-method-at-exit-value,1
ValueSet-reason-for-family-planning-visit-value,1
ValueSet-reason-for-coming-to-facility-choice,1
ValueSet-reason-for-coming-to-facility,1
ValueSet-reason-for-closing-anc-record-choice,1
ValueSet-reason-for-closing-anc-record,1
ValueSet-reason-flu-vaccine-not-provided-value,1
ValueSet-screening-type-value,1
ValueSet-sct-vaccines-covid-19,1
ValueSet-second-body-temperature,1
ValueSet-therapies-indicating-end-of-life-care,1
ValueSet-type-of-vitamin-a-supplement-dosage-provided,1
ValueSet-type-of-treatment-value,1
ValueSet-type-of-iron-supplement-dosage-provided-value,1
ValueSet-type-of-iron-supplement-dosage-provided,1
ValueSet-turgorBodyLocationVS,1
ValueSet-trendVS,1
ValueSet-total-weight-gain-kg,1
ValueSet-tooth-identification-valueset,1
ValueSet-tobacco-use,1
ValueSet-tipoOrganizzazione,1
ValueSet-tipoOrgSocioSanitaria,1
ValueSet-tipoIdentificatore,1
ValueSet-tipoCertificatore,1
ValueSet-time-units-value-set,1
ValueSet-tetanus-toxoid-tt-5-immunization-provided,1
ValueSet-second-fetal-heart-rate,1
ValueSet-tetanus-toxoid-tt-4-immunization-provided,1
ValueSet-tetanus-toxoid-tt-3-immunization-provided,1
ValueSet-tetanus-toxoid-tt-2-immunization-provided,1
ValueSet-tetanus-toxoid-tt-1-immunization-provided,1
ValueSet-tetanus-toxoid-containing-vaccine-ttcv-immunization-history-choice,1
ValueSet-tetanus-toxoid-containing-vaccine-ttcv-immunization-history,1
ValueSet-testcode-mappings-livd,1
ValueSet-test-status-value,1
ValueSet-tbd,1
ValueSet-tb-screening-result-choice,1
ValueSet-tb-screening-result,1
ValueSet-tb-screening-recommended,1
ValueSet-tb-screening-ordered,1
ValueSet-tb-screening-conducted,1
ValueSet-type-of-vitamin-a-supplement-dosage-provided-choice,1
ValueSet-type-of-vitamin-a-supplement-dosage-provided-value,1
ValueSet-types-of-ipv,1
ValueSet-types-of-ipv-choice,1
ValueSet-us-core-diagnosticreport-category,1
ValueSet-us-core-condition-code,1
ValueSet-us-core-condition-category,1
ValueSet-us-core-clinical-note-type,1
ValueSet-urine-test-type-choice,1
ValueSet-urine-test-type,1
ValueSet-urine-test-required,1
ValueSet-urine-test-ordered,1
ValueSet-urine-test-conducted,1
ValueSet-urine-drug-screening-test,1
ValueSet-urine-dipstick-result-protein-choice,1
ValueSet-urine-dipstick-result-protei,1
ValueSet-urine-dipstick-result-nitrites-choice,1
ValueSet-urine-dipstick-result-nitrite,1
ValueSet-urine-dipstick-result-leukocytes-choice,1
ValueSet-urine-dipstick-result-leukocyte,1
ValueSet-urine-dipstick-result-glucose-choice,1
ValueSet-urine-dipstick-result-glucose,1
ValueSet-uri-idStp,1
ValueSet-uri-idRegionali,1
ValueSet-uri-idEni,1
ValueSet-uri-idAslRegione,1
ValueSet-underlyingAnatomicalStructureVS,1
ValueSet-ultrasound-servicerequest-code,1
ValueSet-ultrasound-scan-ordered,1
ValueSet-ultrasound-scan-conducted,1
ValueSet-ultrasound-required,1
ValueSet-ultrasound-done,1
ValueSet-types-of-violence-value,1
ValueSet-taskReasonCode,1
ValueSet-targetDiseases-uv-ip,1
ValueSet-targetDiseases-gps-uv-ip,1
ValueSet-specimen-type-v,1
ValueSet-specimen-collection-method-v,1
ValueSet-specific-health-concerns-choice,1
ValueSet-specific-health-concer,1
ValueSet-specific-complaint-value,1
ValueSet-specific-complaint-other-value,1
ValueSet-specie,1
ValueSet-source-of-gestational-age-choice,1
ValueSet-source-of-gestational-age,1
ValueSet-snomed-intl-gp,1
ValueSet-skinTurgorVS,1
ValueSet-skinTemperatureVS,1
ValueSet-skinTemperatureAssociatedPreconditionVS,1
ValueSet-skinTempBodyLocationVS,1
ValueSet-skinIntegrityVS,1
ValueSet-skinDegreeOfMoistureVS,1
ValueSet-skinColorVS,1
ValueSet-skinColorAssociatedPreconditionVS,1
ValueSet-skinBodyLocationPrecoordVS,1
ValueSet-simple-language,1
ValueSet-sex-at-birth-value,1
ValueSet-severe-pre-eclampsia,1
ValueSet-severe-hypertensi,1
ValueSet-seven-day-antibiotic-regimen-for-asymptomatic-bacteriuria-asb-provided,1
ValueSet-servicerequest-categorie,1
ValueSet-serviceRequestCode,1
ValueSet-service-details-v,1
ValueSet-seq-phase-relationship,1
ValueSet-security-labels-v,1
ValueSet-second-pulse-rate,1
ValueSet-specimen-status-v,1
ValueSet-speculum-exam-results-value,1
ValueSet-targetDisease,1
ValueSet-splDocumentCode,1
ValueSet-target-site-uv-ip,1
ValueSet-systolic-blood-pressure,1
ValueSet-syst-bp,1
ValueSet-syphilis-test-type-choice,1
ValueSet-syphilis-test-type,1
ValueSet-syphilis-test-result-choice,1
ValueSet-syphilis-test-result,1
ValueSet-syphilis-test-ordered,1
ValueSet-syphilis-test-conducted,1
ValueSet-syphilis-diagnosis-choice,1
ValueSet-syphilis-diagnosi,1
ValueSet-syphilis-counselling-treatment-and-further-testing,1
ValueSet-syphilis-counselling-and-treatment,1
ValueSet-symptoms-of-severe-pre-eclampsia-choice,1
ValueSet-symptoms-of-severe-pre-eclampsia,1
ValueSet-symphysis-fundal-height-sfh,1
ValueSet-surfaceOrientationVS,1
ValueSet-substance-use-during-past-pregnancy-specification-choice,1
ValueSet-substance-use-during-past-pregnancy-specificati,1
ValueSet-substance-misuse-behavioral-counseling,1
ValueSet-sti-treatment-recommendation-value,1
ValueSet-sti-risk-assessment-factors-value,1
ValueSet-sti-medications-value,1
ValueSet-sti-condition-type-value,1
ValueSet-sti-care-recommendation-value,1
ValueSet-statoEsenzione,1
ValueSet-statoCivile,1
ValueSet-stage-of-syphilis-condition-value,1
ValueSet-splSectionCode,1
ValueSet-qicore-encounter-condition-role,1
ValueSet-qicore-condition-stage,1
ValueSet-launchContext,1
ValueSet-minsan-idAsl,1
ValueSet-nationalities-v,1
ValueSet-nationalites-of-PRC-v,1
ValueSet-name-use,1
ValueSet-name-type-v,1
ValueSet-naloxone-medicati,1
ValueSet-mother-relationship,1
ValueSet-molecular-consequence,1
ValueSet-mmgOrPl,1
ValueSet-miscarriage-or-abortion-value,1
ValueSet-miscarriage-or-abortion-stage-of-pregnancy-value,1
ValueSet-minsan-regione,1
ValueSet-minsan-idStruttureInterne,1
ValueSet-minsan-idStrutture,1
ValueSet-minsan-idAziendeOspedaliere,1
ValueSet-minsan-idAou,1
ValueSet-medicine-doseform,1
ValueSet-minsan-esenzioni,1
ValueSet-military-service-separation-reason-v,1
ValueSet-blood-type-test-conducted,1
ValueSet-military-service-military-occupation-v,1
ValueSet-military-service-discharge-status-v,1
ValueSet-military-service-deployment-episode-mission-v,1
ValueSet-military-service-combat-episode-mission-v,1
ValueSet-military-service-branch-v,1
ValueSet-midstream-urine-gram-staining-choice,1
ValueSet-midstream-urine-gram-staining,1
ValueSet-midstream-urine-culture-recommended-choice,1
ValueSet-midstream-urine-culture-recommended,1
ValueSet-metric-availability,1
ValueSet-method-of-diagnosis-value,1
ValueSet-ncdhc-analgesia-use-1,1
ValueSet-ncdhc-audiologist-referral-status-1,1
ValueSet-ncdhc-child-complaint-issue-1,1
ValueSet-ncdhc-detected-sex-1,1
ValueSet-no-doses-of-hepatitis-b,1
ValueSet-no-danger-sig,1
ValueSet-nhsn-pathogen-ranking,1
ValueSet-newborn-procedure-list,1
ValueSet-ncqa-payer,1
ValueSet-ncdhc-type-of-labour-1,1
ValueSet-ncdhc-type-of-fetal-loss-1,1
ValueSet-ncdhc-type-of-careplan-1,1
ValueSet-ncdhc-type-of-birth-1,1
ValueSet-ncdhc-risk-factor-1,1
ValueSet-ncdhc-regularity-of-menstrual-cycle-1,1
ValueSet-ncdhc-pregnancy-outcome-1,1
ValueSet-ncdhc-pregnancy-complications-1,1
ValueSet-ncdhc-postnatal-complications-1,1
ValueSet-ncdhc-perineal-status-1,1
ValueSet-ncdhc-observation-interpretation-1,1
ValueSet-ncdhc-observation-data-absent-reason-1,1
ValueSet-ncdhc-observation-completion-status-1,1
ValueSet-ncdhc-observation-certainty-of-menstrual-cycle-1,1
ValueSet-ncdhc-neonatal-complications-1,1
ValueSet-ncdhc-milk-feeding-status-1,1
ValueSet-ncdhc-labour-complications-1,1
ValueSet-ncdhc-health-issues-1,1
ValueSet-ncdhc-generic-yes-no-1,1
ValueSet-ncdhc-feeding-method-1,1
ValueSet-ncdhc-familial-risk-factor-1,1
ValueSet-ncdhc-familial-childhood-riskfactor-answers-1,1
ValueSet-ncdhc-encounter-service-type-1,1
ValueSet-ncdhc-encounter-reason-code-1,1
ValueSet-medicine-route-of-administrati,1
ValueSet-medicine-active-substances-uv-ip,1
ValueSet-qicore-condition-criticality,1
ValueSet-mcode-brachytherapy-technique-v,1
ValueSet-mcode-radiotherapy-technique-v,1
ValueSet-mcode-radiotherapy-modality-v,1
ValueSet-mcode-radiation-target-body-site-v,1
ValueSet-mcode-radiation-procedure-v,1
ValueSet-mcode-present-absent-unknow,1
ValueSet-mcode-observation-codes-stage-group-v,1
ValueSet-mcode-observation-codes-regional-nodes-v,1
ValueSet-mcode-observation-codes-primary-tumor-v,1
ValueSet-mcode-observation-codes-distant-metastases-v,1
ValueSet-mcode-location-qualifier-v,1
ValueSet-mcode-laterality-v,1
ValueSet-mcode-dna-change-type-v,1
ValueSet-mcode-comorbid-condition-v,1
ValueSet-mcode-cancer-stage-group-v,1
ValueSet-mcode-brachytherapy-modality-v,1
ValueSet-medicationbirthcontrolmethods-value,1
ValueSet-marital-status-value,1
ValueSet-marital-status-v,1
ValueSet-manifestation-or-symptom-v,1
ValueSet-malaria-prophylaxi,1
ValueSet-loinc-tests-covid-19,1
ValueSet-locationAddressType,1
ValueSet-location-type,1
ValueSet-location-statu,1
ValueSet-location-alias-type,1
ValueSet-lmp-observation-code,1
ValueSet-livd-section-type,1
ValueSet-livd-device-type,1
ValueSet-livd-bundle-type,1
ValueSet-limited-life-expectancy-conditi,1
ValueSet-mcode-radiotherapy-treatment-location-qualifier-v,1
ValueSet-mcode-radiotherapy-treatment-location-v,1
ValueSet-mcode-radiotherapy-volume-type-v,1
ValueSet-mcode-teleradiotherapy-modality-v,1
ValueSet-medication-snomed-uv-ip,1
ValueSet-medication-follow-up-choice,1
ValueSet-medication-follow-up,1
ValueSet-medication-example-uv-ip,1
ValueSet-medicaleligibilityobservations-value,1
ValueSet-medicaleligibilitynumber-value,1
ValueSet-medicaleligibilityconditions-value,1
ValueSet-medical-eligibility-text-classification-value,1
ValueSet-medical-devices-uv-ip,1
ValueSet-meddra-value-set,1
ValueSet-medcom-messaging-vansStatisticalCodeCombinati,1
ValueSet-medcom-messaging-sorEdiValue,1
ValueSet-medcom-messaging-mimeType,1
ValueSet-medcom-messaging-messageType,1
ValueSet-medcom-hospitalNotification-messageActivitie,1
ValueSet-medcom-hospitalNotification-encounterStatu,1
ValueSet-medcom-hospitalNotification-encounterCla,1
ValueSet-medcom-core-encounterCla,1
ValueSet-medcom-core-attachmentMimeType,1
ValueSet-medcom-clinicalEmailCategoryCode,1
ValueSet-medcom-careCommunication-requestPriority,1
ValueSet-medcom-careCommunication-messagingActivitie,1
ValueSet-medcom-careCommunication-categorie,1
ValueSet-medcom-HospitalNotificationCode,1
ValueSet-mcode-units-of-length-v,1
ValueSet-mcode-tumor-size-units-v,1
ValueSet-mcode-tumor-size-method-v,1
ValueSet-mcode-tnm-stage-group-v,1
ValueSet-mcode-teleradiotherapy-technique-v,1
ValueSet-nobirthcontrolmethod-value,1
ValueSet-non-opioid-drug-urine-screening,1
ValueSet-nonverbal-pain-indicator-value-set,1
ValueSet-personal-relationship-uv-ip,1
